corpus,experiment,condition,class,fold,metric,value
sep28k,mlp_head_degraded,denoise,Block,3,ece,0.1733362674340373
sep28k,deployment_fixed,denoise,Block,3,brier,0.22892980292967835
sep28k,deployment_clean_val,denoise,Block,3,brier,0.22892980292967835
sep28k,deployment_deg_val,denoise,Block,3,brier,0.22892980292967835
sep28k,matched_retraining_fixed,denoise,Block,3,brier,0.21902982529805629
sep28k,matched_retraining_val,denoise,Block,3,brier,0.21902982529805629
sep28k,majority_vote_fixed,denoise,Block,3,brier,0.19032841553109267
sep28k,mlp_head_degraded,denoise,Block,3,brier,0.2556362748146057
sep28k,deployment_fixed,denoise,Prolongation,3,f1,0.5767350928641252
sep28k,deployment_clean_val,denoise,Prolongation,3,f1,0.5595959595959596
sep28k,deployment_deg_val,denoise,Prolongation,3,f1,0.622478386167147
sep28k,matched_retraining_fixed,denoise,Prolongation,3,f1,0.6279640228945217
sep28k,matched_retraining_val,denoise,Prolongation,3,f1,0.6231783483691881
sep28k,majority_vote_fixed,denoise,Prolongation,3,f1,0.4458204334365325
sep28k,mlp_head_degraded,denoise,Prolongation,3,f1,0.49884526558891457
sep28k,deployment_fixed,denoise,Prolongation,3,precision,0.6483516483516484
sep28k,deployment_clean_val,denoise,Prolongation,3,precision,0.6563981042654028
sep28k,deployment_deg_val,denoise,Prolongation,3,precision,0.526829268292683
sep28k,matched_retraining_fixed,denoise,Prolongation,3,precision,0.5862595419847328
sep28k,matched_retraining_val,denoise,Prolongation,3,precision,0.5143184421534936
sep28k,majority_vote_fixed,denoise,Prolongation,3,precision,0.31648351648351647
sep28k,mlp_head_degraded,denoise,Prolongation,3,precision,0.7248322147651006
sep28k,deployment_fixed,denoise,Prolongation,3,recall,0.5193661971830986
sep28k,deployment_clean_val,denoise,Prolongation,3,recall,0.4876760563380282
sep28k,deployment_deg_val,denoise,Prolongation,3,recall,0.7605633802816901
sep28k,matched_retraining_fixed,denoise,Prolongation,3,recall,0.676056338028169
sep28k,matched_retraining_val,denoise,Prolongation,3,recall,0.7904929577464789
sep28k,majority_vote_fixed,denoise,Prolongation,3,recall,0.7539267015706806
sep28k,mlp_head_degraded,denoise,Prolongation,3,recall,0.38028169014084506
sep28k,deployment_fixed,denoise,Prolongation,3,auc,0.7712462944495293
sep28k,deployment_clean_val,denoise,Prolongation,3,auc,0.7712462944495293
sep28k,deployment_deg_val,denoise,Prolongation,3,auc,0.7712462944495293
sep28k,matched_retraining_fixed,denoise,Prolongation,3,auc,0.7806177511236185
sep28k,matched_retraining_val,denoise,Prolongation,3,auc,0.7806177511236185
sep28k,majority_vote_fixed,denoise,Prolongation,3,auc,0.8494429735840076
sep28k,mlp_head_degraded,denoise,Prolongation,3,auc,0.769588188685947
sep28k,deployment_fixed,denoise,Prolongation,3,pr_auc,0.6594248799788716
sep28k,deployment_clean_val,denoise,Prolongation,3,pr_auc,0.6594248799788716
sep28k,deployment_deg_val,denoise,Prolongation,3,pr_auc,0.6594248799788716
sep28k,matched_retraining_fixed,denoise,Prolongation,3,pr_auc,0.674397709292021
sep28k,matched_retraining_val,denoise,Prolongation,3,pr_auc,0.674397709292021
sep28k,majority_vote_fixed,denoise,Prolongation,3,pr_auc,0.47581021271116447
sep28k,mlp_head_degraded,denoise,Prolongation,3,pr_auc,0.6605745074185713
sep28k,deployment_fixed,denoise,Prolongation,3,ece,0.02622561242727953
sep28k,deployment_clean_val,denoise,Prolongation,3,ece,0.02622561242727953
sep28k,deployment_deg_val,denoise,Prolongation,3,ece,0.02622561242727953
sep28k,matched_retraining_fixed,denoise,Prolongation,3,ece,0.11295558435658333
sep28k,matched_retraining_val,denoise,Prolongation,3,ece,0.11295558435658333
sep28k,majority_vote_fixed,denoise,Prolongation,3,ece,0.2590677360711067
sep28k,mlp_head_degraded,denoise,Prolongation,3,ece,0.08462400343490437
sep28k,deployment_fixed,denoise,Prolongation,3,brier,0.18068720499987503
sep28k,deployment_clean_val,denoise,Prolongation,3,brier,0.18068720499987503
sep28k,deployment_deg_val,denoise,Prolongation,3,brier,0.18068720499987503
sep28k,matched_retraining_fixed,denoise,Prolongation,3,brier,0.19042283589251147
sep28k,matched_retraining_val,denoise,Prolongation,3,brier,0.19042283589251147
sep28k,majority_vote_fixed,denoise,Prolongation,3,brier,0.16073597706680198
sep28k,mlp_head_degraded,denoise,Prolongation,3,brier,0.1883133500814438
sep28k,deployment_fixed,denoise,SoundRep,3,f1,0.6483011937557392
sep28k,deployment_clean_val,denoise,SoundRep,3,f1,0.6356107660455487
sep28k,deployment_deg_val,denoise,SoundRep,3,f1,0.6463878326996197
sep28k,matched_retraining_fixed,denoise,SoundRep,3,f1,0.6697416974169742
sep28k,matched_retraining_val,denoise,SoundRep,3,f1,0.6595538312318138
sep28k,majority_vote_fixed,denoise,SoundRep,3,f1,0.4374240583232078
sep28k,mlp_head_degraded,denoise,SoundRep,3,f1,0.5544041450777202
sep28k,deployment_fixed,denoise,SoundRep,3,precision,0.5758564437194127
sep28k,deployment_clean_val,denoise,SoundRep,3,precision,0.6265306122448979
sep28k,deployment_deg_val,denoise,SoundRep,3,precision,0.5902777777777778
sep28k,matched_retraining_fixed,denoise,SoundRep,3,precision,0.5970394736842105
sep28k,matched_retraining_val,denoise,SoundRep,3,precision,0.6126126126126126
sep28k,majority_vote_fixed,denoise,SoundRep,3,precision,0.2936378466557912
sep28k,mlp_head_degraded,denoise,SoundRep,3,precision,0.722972972972973
sep28k,deployment_fixed,denoise,SoundRep,3,recall,0.7415966386554622
sep28k,deployment_clean_val,denoise,SoundRep,3,recall,0.6449579831932774
sep28k,deployment_deg_val,denoise,SoundRep,3,recall,0.7142857142857143
sep28k,matched_retraining_fixed,denoise,SoundRep,3,recall,0.7626050420168067
sep28k,matched_retraining_val,denoise,SoundRep,3,recall,0.7142857142857143
sep28k,majority_vote_fixed,denoise,SoundRep,3,recall,0.8571428571428571
sep28k,mlp_head_degraded,denoise,SoundRep,3,recall,0.4495798319327731
sep28k,deployment_fixed,denoise,SoundRep,3,auc,0.8318822631456856
sep28k,deployment_clean_val,denoise,SoundRep,3,auc,0.8318822631456856
sep28k,deployment_deg_val,denoise,SoundRep,3,auc,0.8318822631456856
sep28k,matched_retraining_fixed,denoise,SoundRep,3,auc,0.8407533093379828
sep28k,matched_retraining_val,denoise,SoundRep,3,auc,0.8407533093379828
sep28k,majority_vote_fixed,denoise,SoundRep,3,auc,0.8530323288422641
sep28k,mlp_head_degraded,denoise,SoundRep,3,auc,0.8301873732574063
sep28k,deployment_fixed,denoise,SoundRep,3,pr_auc,0.6977939041063949
sep28k,deployment_clean_val,denoise,SoundRep,3,pr_auc,0.6977939041063949
sep28k,deployment_deg_val,denoise,SoundRep,3,pr_auc,0.6977939041063949
sep28k,matched_retraining_fixed,denoise,SoundRep,3,pr_auc,0.710105293935991
sep28k,matched_retraining_val,denoise,SoundRep,3,pr_auc,0.710105293935991
sep28k,majority_vote_fixed,denoise,SoundRep,3,pr_auc,0.5254234826407349
sep28k,mlp_head_degraded,denoise,SoundRep,3,pr_auc,0.7008344426677582
sep28k,deployment_fixed,denoise,SoundRep,3,ece,0.1440128224302847
sep28k,deployment_clean_val,denoise,SoundRep,3,ece,0.1440128224302847
sep28k,deployment_deg_val,denoise,SoundRep,3,ece,0.1440128224302847
sep28k,matched_retraining_fixed,denoise,SoundRep,3,ece,0.1356578798053296
sep28k,matched_retraining_val,denoise,SoundRep,3,ece,0.1356578798053296
sep28k,majority_vote_fixed,denoise,SoundRep,3,ece,0.31036679366230474
sep28k,mlp_head_degraded,denoise,SoundRep,3,ece,0.036886167254128854
sep28k,deployment_fixed,denoise,SoundRep,3,brier,0.16828312407973592
sep28k,deployment_clean_val,denoise,SoundRep,3,brier,0.16828312407973592
sep28k,deployment_deg_val,denoise,SoundRep,3,brier,0.16828312407973592
sep28k,matched_retraining_fixed,denoise,SoundRep,3,brier,0.16294963241629443
sep28k,matched_retraining_val,denoise,SoundRep,3,brier,0.16294963241629443
sep28k,majority_vote_fixed,denoise,SoundRep,3,brier,0.20131798092967426
sep28k,mlp_head_degraded,denoise,SoundRep,3,brier,0.14670483767986298
sep28k,deployment_fixed,denoise,WordRep,3,f1,0.6090047393364929
sep28k,deployment_clean_val,denoise,WordRep,3,f1,0.6090047393364929
sep28k,deployment_deg_val,denoise,WordRep,3,f1,0.6016597510373444
sep28k,matched_retraining_fixed,denoise,WordRep,3,f1,0.6164383561643836
sep28k,matched_retraining_val,denoise,WordRep,3,f1,0.6105032822757112
sep28k,majority_vote_fixed,denoise,WordRep,3,f1,0.49635036496350365
sep28k,mlp_head_degraded,denoise,WordRep,3,f1,0.5371621621621622
sep28k,deployment_fixed,denoise,WordRep,3,precision,0.5491452991452992
sep28k,deployment_clean_val,denoise,WordRep,3,precision,0.5491452991452992
sep28k,deployment_deg_val,denoise,WordRep,3,precision,0.4931972789115646
sep28k,matched_retraining_fixed,denoise,WordRep,3,precision,0.54
sep28k,matched_retraining_val,denoise,WordRep,3,precision,0.5185873605947955
sep28k,majority_vote_fixed,denoise,WordRep,3,precision,0.36324786324786323
sep28k,mlp_head_degraded,denoise,WordRep,3,precision,0.7361111111111112
sep28k,deployment_fixed,denoise,WordRep,3,recall,0.6835106382978723
sep28k,deployment_clean_val,denoise,WordRep,3,recall,0.6835106382978723
sep28k,deployment_deg_val,denoise,WordRep,3,recall,0.7712765957446809
sep28k,matched_retraining_fixed,denoise,WordRep,3,recall,0.7180851063829787
sep28k,matched_retraining_val,denoise,WordRep,3,recall,0.7420212765957447
sep28k,majority_vote_fixed,denoise,WordRep,3,recall,0.783410138248848
sep28k,mlp_head_degraded,denoise,WordRep,3,recall,0.4228723404255319
sep28k,deployment_fixed,denoise,WordRep,3,auc,0.837300586280684
sep28k,deployment_clean_val,denoise,WordRep,3,auc,0.837300586280684
sep28k,deployment_deg_val,denoise,WordRep,3,auc,0.837300586280684
sep28k,matched_retraining_fixed,denoise,WordRep,3,auc,0.8425218767940711
sep28k,matched_retraining_val,denoise,WordRep,3,auc,0.8425218767940711
sep28k,majority_vote_fixed,denoise,WordRep,3,auc,0.8770098768231442
sep28k,mlp_head_degraded,denoise,WordRep,3,auc,0.8346823298133296
sep28k,deployment_fixed,denoise,WordRep,3,pr_auc,0.64210811271022
sep28k,deployment_clean_val,denoise,WordRep,3,pr_auc,0.64210811271022
sep28k,deployment_deg_val,denoise,WordRep,3,pr_auc,0.64210811271022
sep28k,matched_retraining_fixed,denoise,WordRep,3,pr_auc,0.6413230725497981
sep28k,matched_retraining_val,denoise,WordRep,3,pr_auc,0.6413230725497981
sep28k,majority_vote_fixed,denoise,WordRep,3,pr_auc,0.5261854499229703
sep28k,mlp_head_degraded,denoise,WordRep,3,pr_auc,0.6544666977246613
sep28k,deployment_fixed,denoise,WordRep,3,ece,0.155203508776652
sep28k,deployment_clean_val,denoise,WordRep,3,ece,0.155203508776652
sep28k,deployment_deg_val,denoise,WordRep,3,ece,0.155203508776652
sep28k,matched_retraining_fixed,denoise,WordRep,3,ece,0.1599982384785668
sep28k,matched_retraining_val,denoise,WordRep,3,ece,0.1599982384785668
sep28k,majority_vote_fixed,denoise,WordRep,3,ece,0.254640656994288
sep28k,mlp_head_degraded,denoise,WordRep,3,ece,0.025647869910241067
sep28k,deployment_fixed,denoise,WordRep,3,brier,0.15173419089049922
sep28k,deployment_clean_val,denoise,WordRep,3,brier,0.15173419089049922
sep28k,deployment_deg_val,denoise,WordRep,3,brier,0.15173419089049922
sep28k,matched_retraining_fixed,denoise,WordRep,3,brier,0.1528946584381879
sep28k,matched_retraining_val,denoise,WordRep,3,brier,0.1528946584381879
sep28k,majority_vote_fixed,denoise,WordRep,3,brier,0.15722819628742832
sep28k,mlp_head_degraded,denoise,WordRep,3,brier,0.12593968212604523
sep28k,deployment_fixed,denoise,Interjection,3,f1,0.728110599078341
sep28k,deployment_clean_val,denoise,Interjection,3,f1,0.7466863033873343
sep28k,deployment_deg_val,denoise,Interjection,3,f1,0.7503467406380028
sep28k,matched_retraining_fixed,denoise,Interjection,3,f1,0.7394468704512372
sep28k,matched_retraining_val,denoise,Interjection,3,f1,0.7351485148514851
sep28k,majority_vote_fixed,denoise,Interjection,3,f1,0.7233626588465298
sep28k,mlp_head_degraded,denoise,Interjection,3,f1,0.7431532198371577
sep28k,deployment_fixed,denoise,Interjection,3,precision,0.79
sep28k,deployment_clean_val,denoise,Interjection,3,precision,0.7728658536585366
sep28k,deployment_deg_val,denoise,Interjection,3,precision,0.731081081081081
sep28k,matched_retraining_fixed,denoise,Interjection,3,precision,0.7559523809523809
sep28k,matched_retraining_val,denoise,Interjection,3,precision,0.649890590809628
sep28k,majority_vote_fixed,denoise,Interjection,3,precision,0.6166666666666667
sep28k,mlp_head_degraded,denoise,Interjection,3,precision,0.773497688751926
sep28k,deployment_fixed,denoise,Interjection,3,recall,0.6752136752136753
sep28k,deployment_clean_val,denoise,Interjection,3,recall,0.7222222222222222
sep28k,deployment_deg_val,denoise,Interjection,3,recall,0.7706552706552706
sep28k,matched_retraining_fixed,denoise,Interjection,3,recall,0.7236467236467237
sep28k,matched_retraining_val,denoise,Interjection,3,recall,0.8461538461538461
sep28k,majority_vote_fixed,denoise,Interjection,3,recall,0.8747044917257684
sep28k,mlp_head_degraded,denoise,Interjection,3,recall,0.7150997150997151
sep28k,deployment_fixed,denoise,Interjection,3,auc,0.8475783475783476
sep28k,deployment_clean_val,denoise,Interjection,3,auc,0.8475783475783476
sep28k,deployment_deg_val,denoise,Interjection,3,auc,0.8475783475783476
sep28k,matched_retraining_fixed,denoise,Interjection,3,auc,0.846137965424476
sep28k,matched_retraining_val,denoise,Interjection,3,auc,0.846137965424476
sep28k,majority_vote_fixed,denoise,Interjection,3,auc,0.9230130586513565
sep28k,mlp_head_degraded,denoise,Interjection,3,auc,0.8475846998700957
sep28k,deployment_fixed,denoise,Interjection,3,pr_auc,0.845543204936113
sep28k,deployment_clean_val,denoise,Interjection,3,pr_auc,0.845543204936113
sep28k,deployment_deg_val,denoise,Interjection,3,pr_auc,0.845543204936113
sep28k,matched_retraining_fixed,denoise,Interjection,3,pr_auc,0.8433554696842809
sep28k,matched_retraining_val,denoise,Interjection,3,pr_auc,0.8433554696842809
sep28k,majority_vote_fixed,denoise,Interjection,3,pr_auc,0.8225350955417842
sep28k,mlp_head_degraded,denoise,Interjection,3,pr_auc,0.8440664107002837
sep28k,deployment_fixed,denoise,Interjection,3,ece,0.039099732784921376
sep28k,deployment_clean_val,denoise,Interjection,3,ece,0.039099732784921376
sep28k,deployment_deg_val,denoise,Interjection,3,ece,0.039099732784921376
sep28k,matched_retraining_fixed,denoise,Interjection,3,ece,0.050156578082462135
sep28k,matched_retraining_val,denoise,Interjection,3,ece,0.050156578082462135
sep28k,majority_vote_fixed,denoise,Interjection,3,ece,0.18705140211736604
sep28k,mlp_head_degraded,denoise,Interjection,3,ece,0.035207787292163166
sep28k,deployment_fixed,denoise,Interjection,3,brier,0.1524830910576623
sep28k,deployment_clean_val,denoise,Interjection,3,brier,0.1524830910576623
sep28k,deployment_deg_val,denoise,Interjection,3,brier,0.1524830910576623
sep28k,matched_retraining_fixed,denoise,Interjection,3,brier,0.15523025983297062
sep28k,matched_retraining_val,denoise,Interjection,3,brier,0.15523025983297062
sep28k,majority_vote_fixed,denoise,Interjection,3,brier,0.1353190366182123
sep28k,mlp_head_degraded,denoise,Interjection,3,brier,0.15324155986309052
sep28k,deployment_fixed,full_chain_novad,Block,3,f1,0.5333333333333333
sep28k,deployment_clean_val,full_chain_novad,Block,3,f1,0.6061433447098976
sep28k,deployment_deg_val,full_chain_novad,Block,3,f1,0.677931387608807
sep28k,matched_retraining_fixed,full_chain_novad,Block,3,f1,0.627373935821873
sep28k,matched_retraining_val,full_chain_novad,Block,3,f1,0.6687022900763359
sep28k,majority_vote_fixed,full_chain_novad,Block,3,f1,0.3457142857142857
sep28k,mlp_head_degraded,full_chain_novad,Block,3,f1,0.35764235764235763
sep28k,deployment_fixed,full_chain_novad,Block,3,precision,0.6734279918864098
sep28k,deployment_clean_val,full_chain_novad,Block,3,precision,0.6227208976157083
sep28k,deployment_deg_val,full_chain_novad,Block,3,precision,0.5512073272273106
sep28k,matched_retraining_fixed,full_chain_novad,Block,3,precision,0.6180645161290322
sep28k,matched_retraining_val,full_chain_novad,Block,3,precision,0.5416323165704864
sep28k,majority_vote_fixed,full_chain_novad,Block,3,precision,0.24543610547667344
sep28k,mlp_head_degraded,full_chain_novad,Block,3,precision,0.7188755020080321
sep28k,deployment_fixed,full_chain_novad,Block,3,recall,0.44148936170212766
sep28k,deployment_clean_val,full_chain_novad,Block,3,recall,0.5904255319148937
sep28k,deployment_deg_val,full_chain_novad,Block,3,recall,0.8803191489361702
sep28k,matched_retraining_fixed,full_chain_novad,Block,3,recall,0.636968085106383
sep28k,matched_retraining_val,full_chain_novad,Block,3,recall,0.8736702127659575
sep28k,majority_vote_fixed,full_chain_novad,Block,3,recall,0.5845410628019324
sep28k,mlp_head_degraded,full_chain_novad,Block,3,recall,0.23803191489361702
sep28k,deployment_fixed,full_chain_novad,Block,3,auc,0.6959465824311085
sep28k,deployment_clean_val,full_chain_novad,Block,3,auc,0.6959465824311085
sep28k,deployment_deg_val,full_chain_novad,Block,3,auc,0.6959465824311085
sep28k,matched_retraining_fixed,full_chain_novad,Block,3,auc,0.7058407018513402
sep28k,matched_retraining_val,full_chain_novad,Block,3,auc,0.7058407018513402
sep28k,majority_vote_fixed,full_chain_novad,Block,3,auc,0.7124354489421956
sep28k,mlp_head_degraded,full_chain_novad,Block,3,auc,0.6893510261498657
sep28k,deployment_fixed,full_chain_novad,Block,3,pr_auc,0.6455592978902288
sep28k,deployment_clean_val,full_chain_novad,Block,3,pr_auc,0.6455592978902288
sep28k,deployment_deg_val,full_chain_novad,Block,3,pr_auc,0.6455592978902288
sep28k,matched_retraining_fixed,full_chain_novad,Block,3,pr_auc,0.6608687428853104
sep28k,matched_retraining_val,full_chain_novad,Block,3,pr_auc,0.6608687428853104
sep28k,majority_vote_fixed,full_chain_novad,Block,3,pr_auc,0.2637045328045067
sep28k,mlp_head_degraded,full_chain_novad,Block,3,pr_auc,0.6389162838615741
sep28k,deployment_fixed,full_chain_novad,Block,3,ece,0.07502431087904997
sep28k,deployment_clean_val,full_chain_novad,Block,3,ece,0.07502431087904997
sep28k,deployment_deg_val,full_chain_novad,Block,3,ece,0.07502431087904997
sep28k,matched_retraining_fixed,full_chain_novad,Block,3,ece,0.03161269338623078
sep28k,matched_retraining_val,full_chain_novad,Block,3,ece,0.03161269338623078
sep28k,majority_vote_fixed,full_chain_novad,Block,3,ece,0.2751125330113238
sep28k,mlp_head_degraded,full_chain_novad,Block,3,ece,0.16550915387736923
sep28k,deployment_fixed,full_chain_novad,Block,3,brier,0.22614657140917432
sep28k,deployment_clean_val,full_chain_novad,Block,3,brier,0.22614657140917432
sep28k,deployment_deg_val,full_chain_novad,Block,3,brier,0.22614657140917432
sep28k,matched_retraining_fixed,full_chain_novad,Block,3,brier,0.2187012031488828
sep28k,matched_retraining_val,full_chain_novad,Block,3,brier,0.2187012031488828
sep28k,majority_vote_fixed,full_chain_novad,Block,3,brier,0.19191959649036228
sep28k,mlp_head_degraded,full_chain_novad,Block,3,brier,0.2510247230529785
sep28k,deployment_fixed,full_chain_novad,Prolongation,3,f1,0.5672797676669894
sep28k,deployment_clean_val,full_chain_novad,Prolongation,3,f1,0.56318407960199
sep28k,deployment_deg_val,full_chain_novad,Prolongation,3,f1,0.6205450733752621
sep28k,matched_retraining_fixed,full_chain_novad,Prolongation,3,f1,0.6199021207177814
sep28k,matched_retraining_val,full_chain_novad,Prolongation,3,f1,0.6230712711241734
sep28k,majority_vote_fixed,full_chain_novad,Prolongation,3,f1,0.4329268292682927
sep28k,mlp_head_degraded,full_chain_novad,Prolongation,3,f1,0.48994082840236686
sep28k,deployment_fixed,full_chain_novad,Prolongation,3,precision,0.6301075268817204
sep28k,deployment_clean_val,full_chain_novad,Prolongation,3,precision,0.6475972540045767
sep28k,deployment_deg_val,full_chain_novad,Prolongation,3,precision,0.5144843568945539
sep28k,matched_retraining_fixed,full_chain_novad,Prolongation,3,precision,0.5775075987841946
sep28k,matched_retraining_val,full_chain_novad,Prolongation,3,precision,0.5346784363177806
sep28k,majority_vote_fixed,full_chain_novad,Prolongation,3,precision,0.3053763440860215
sep28k,mlp_head_degraded,full_chain_novad,Prolongation,3,precision,0.7472924187725631
sep28k,deployment_fixed,full_chain_novad,Prolongation,3,recall,0.5158450704225352
sep28k,deployment_clean_val,full_chain_novad,Prolongation,3,recall,0.4982394366197183
sep28k,deployment_deg_val,full_chain_novad,Prolongation,3,recall,0.7816901408450704
sep28k,matched_retraining_fixed,full_chain_novad,Prolongation,3,recall,0.6690140845070423
sep28k,matched_retraining_val,full_chain_novad,Prolongation,3,recall,0.7464788732394366
sep28k,majority_vote_fixed,full_chain_novad,Prolongation,3,recall,0.743455497382199
sep28k,mlp_head_degraded,full_chain_novad,Prolongation,3,recall,0.3644366197183099
sep28k,deployment_fixed,full_chain_novad,Prolongation,3,auc,0.7709645360036065
sep28k,deployment_clean_val,full_chain_novad,Prolongation,3,auc,0.7709645360036065
sep28k,deployment_deg_val,full_chain_novad,Prolongation,3,auc,0.7709645360036065
sep28k,matched_retraining_fixed,full_chain_novad,Prolongation,3,auc,0.7786181199710386
sep28k,matched_retraining_val,full_chain_novad,Prolongation,3,auc,0.7786181199710386
sep28k,majority_vote_fixed,full_chain_novad,Prolongation,3,auc,0.8495322168015231
sep28k,mlp_head_degraded,full_chain_novad,Prolongation,3,auc,0.770640086884059
sep28k,deployment_fixed,full_chain_novad,Prolongation,3,pr_auc,0.6555395950400131
sep28k,deployment_clean_val,full_chain_novad,Prolongation,3,pr_auc,0.6555395950400131
sep28k,deployment_deg_val,full_chain_novad,Prolongation,3,pr_auc,0.6555395950400131
sep28k,matched_retraining_fixed,full_chain_novad,Prolongation,3,pr_auc,0.6705919426637335
sep28k,matched_retraining_val,full_chain_novad,Prolongation,3,pr_auc,0.6705919426637335
sep28k,majority_vote_fixed,full_chain_novad,Prolongation,3,pr_auc,0.4673674608011439
sep28k,mlp_head_degraded,full_chain_novad,Prolongation,3,pr_auc,0.6603093171017351
sep28k,deployment_fixed,full_chain_novad,Prolongation,3,ece,0.030686599049208306
sep28k,deployment_clean_val,full_chain_novad,Prolongation,3,ece,0.030686599049208306
sep28k,deployment_deg_val,full_chain_novad,Prolongation,3,ece,0.030686599049208306
sep28k,matched_retraining_fixed,full_chain_novad,Prolongation,3,ece,0.11058358125728013
sep28k,matched_retraining_val,full_chain_novad,Prolongation,3,ece,0.11058358125728013
sep28k,majority_vote_fixed,full_chain_novad,Prolongation,3,ece,0.26349335306851296
sep28k,mlp_head_degraded,full_chain_novad,Prolongation,3,ece,0.08688685851750558
sep28k,deployment_fixed,full_chain_novad,Prolongation,3,brier,0.1809082290934842
sep28k,deployment_clean_val,full_chain_novad,Prolongation,3,brier,0.1809082290934842
sep28k,deployment_deg_val,full_chain_novad,Prolongation,3,brier,0.1809082290934842
sep28k,matched_retraining_fixed,full_chain_novad,Prolongation,3,brier,0.19041463096717662
sep28k,matched_retraining_val,full_chain_novad,Prolongation,3,brier,0.19041463096717662
sep28k,majority_vote_fixed,full_chain_novad,Prolongation,3,brier,0.16319008420879244
sep28k,mlp_head_degraded,full_chain_novad,Prolongation,3,brier,0.18812118470668793
sep28k,deployment_fixed,full_chain_novad,SoundRep,3,f1,0.6434619002822202
sep28k,deployment_clean_val,full_chain_novad,SoundRep,3,f1,0.6335797254487856
sep28k,deployment_deg_val,full_chain_novad,SoundRep,3,f1,0.6482758620689655
sep28k,matched_retraining_fixed,full_chain_novad,SoundRep,3,f1,0.6727941176470589
sep28k,matched_retraining_val,full_chain_novad,SoundRep,3,f1,0.6444212721584984
sep28k,majority_vote_fixed,full_chain_novad,SoundRep,3,f1,0.44416562107904645
sep28k,mlp_head_degraded,full_chain_novad,SoundRep,3,f1,0.5578947368421052
sep28k,deployment_fixed,full_chain_novad,SoundRep,3,precision,0.5826235093696763
sep28k,deployment_clean_val,full_chain_novad,SoundRep,3,precision,0.6369426751592356
sep28k,deployment_deg_val,full_chain_novad,SoundRep,3,precision,0.6103896103896104
sep28k,matched_retraining_fixed,full_chain_novad,SoundRep,3,precision,0.5980392156862745
sep28k,matched_retraining_val,full_chain_novad,SoundRep,3,precision,0.639751552795031
sep28k,majority_vote_fixed,full_chain_novad,SoundRep,3,precision,0.30153321976149916
sep28k,mlp_head_degraded,full_chain_novad,SoundRep,3,precision,0.7464788732394366
sep28k,deployment_fixed,full_chain_novad,SoundRep,3,recall,0.7184873949579832
sep28k,deployment_clean_val,full_chain_novad,SoundRep,3,recall,0.6302521008403361
sep28k,deployment_deg_val,full_chain_novad,SoundRep,3,recall,0.6911764705882353
sep28k,matched_retraining_fixed,full_chain_novad,SoundRep,3,recall,0.7689075630252101
sep28k,matched_retraining_val,full_chain_novad,SoundRep,3,recall,0.6491596638655462
sep28k,majority_vote_fixed,full_chain_novad,SoundRep,3,recall,0.8428571428571429
sep28k,mlp_head_degraded,full_chain_novad,SoundRep,3,recall,0.44537815126050423
sep28k,deployment_fixed,full_chain_novad,SoundRep,3,auc,0.8340167767908588
sep28k,deployment_clean_val,full_chain_novad,SoundRep,3,auc,0.8340167767908588
sep28k,deployment_deg_val,full_chain_novad,SoundRep,3,auc,0.8340167767908588
sep28k,matched_retraining_fixed,full_chain_novad,SoundRep,3,auc,0.8421058539177024
sep28k,matched_retraining_val,full_chain_novad,SoundRep,3,auc,0.8421058539177024
sep28k,majority_vote_fixed,full_chain_novad,SoundRep,3,auc,0.8551270184099558
sep28k,mlp_head_degraded,full_chain_novad,SoundRep,3,auc,0.831339748722285
sep28k,deployment_fixed,full_chain_novad,SoundRep,3,pr_auc,0.7017087672678429
sep28k,deployment_clean_val,full_chain_novad,SoundRep,3,pr_auc,0.7017087672678429
sep28k,deployment_deg_val,full_chain_novad,SoundRep,3,pr_auc,0.7017087672678429
sep28k,matched_retraining_fixed,full_chain_novad,SoundRep,3,pr_auc,0.7110807800956239
sep28k,matched_retraining_val,full_chain_novad,SoundRep,3,pr_auc,0.7110807800956239
sep28k,majority_vote_fixed,full_chain_novad,SoundRep,3,pr_auc,0.5302036090369855
sep28k,mlp_head_degraded,full_chain_novad,SoundRep,3,pr_auc,0.7030040330000905
sep28k,deployment_fixed,full_chain_novad,SoundRep,3,ece,0.13745190793392945
sep28k,deployment_clean_val,full_chain_novad,SoundRep,3,ece,0.13745190793392945
sep28k,deployment_deg_val,full_chain_novad,SoundRep,3,ece,0.13745190793392945
sep28k,matched_retraining_fixed,full_chain_novad,SoundRep,3,ece,0.13395414068416409
sep28k,matched_retraining_val,full_chain_novad,SoundRep,3,ece,0.13395414068416409
sep28k,majority_vote_fixed,full_chain_novad,SoundRep,3,ece,0.3038058791659495
sep28k,mlp_head_degraded,full_chain_novad,SoundRep,3,ece,0.04397096488161189
sep28k,deployment_fixed,full_chain_novad,SoundRep,3,brier,0.16501828539318286
sep28k,deployment_clean_val,full_chain_novad,SoundRep,3,brier,0.16501828539318286
sep28k,deployment_deg_val,full_chain_novad,SoundRep,3,brier,0.16501828539318286
sep28k,matched_retraining_fixed,full_chain_novad,SoundRep,3,brier,0.16139500692343126
sep28k,matched_retraining_val,full_chain_novad,SoundRep,3,brier,0.16139500692343126
sep28k,majority_vote_fixed,full_chain_novad,SoundRep,3,brier,0.195628898602812
sep28k,mlp_head_degraded,full_chain_novad,SoundRep,3,brier,0.14695076644420624
sep28k,deployment_fixed,full_chain_novad,WordRep,3,f1,0.6004728132387707
